State,District,Contractor,Contract/Mod Number,NASA Center,Place of Performance,Award Date,Completion Date,Award Type,Contractor Type - Indicators,Obligations,Change in Award Value,NAICS Code,Solicitation ID,Solicitation POC,Description
MD,MD-07,JOHNS HOPKINS UNIV,NAG512051 Modification 5,GSFC - Goddard Space Flight Center,"BALTIMORE, MD (District 07)",09/27/2005,04/30/2006,"Educational Institution,Nonprofit Organization,, Grant For Research",Educational - ,$0,$0,[None Indicated],N/A,N/A,PLANETARY AERONOMY
MD,MD-04,INTELLIGENT AUTOMATION INCORPORATED,NNC05CA11C Modification 4,GRC - Glenn Research Center,"Derwood, MD (District 04)",09/27/2005,11/23/2006,"Small Business,Women Owned,, Firm Fixed Price","Woman Owned Small Business,Small Business Innovative Research,Small Business - ",$0,$0,541710,N/A,N/A,ULTRA-WIDEBAND TRANSCEIVER FOR INTEGRATED COMMUNICATION AND RELATIVE NAVIGATION
MD,MD-05,UNIVERSITY OF MARYLAND (2033) 1170755,NNG04GP25G Modification 1,GSFC - Goddard Space Flight Center,"College Park, MD (District 05)",09/27/2005,06/30/2006,"Educational Institution,Nonprofit Organization,, Grant For Research",Educational - ,$0,$0,[None Indicated],N/A,N/A,SIMULATIONS OF THE AGING OF SMOKE FROM AFRICAN BIOMASS BURNING PLUMES AND IMPLICATIONS FOR REMOTE
MD,MD-04,WILLOUGHBY CONSULTING GROUP,NNH05TR29P Modification 2,HQ - Headquarters Acquisition Division,"Germantown, MD (District 04)",09/27/2005,10/31/2005,"Black American Owned Business,Minority Owned,Small Business,Women Owned,, Firm Fixed Price","Small Disadvantaged Business,Woman Owned Small Business,Small Business - ",$0,$0,[None Indicated],N/A,N/A,TO PROVIDE ORGANIZATIONAL DEVELOPMENT SERVICES FOR THE HUMAN REASOURCE MANAGEMENT DIVISION'S CUSTOMER SERVICE EXCELLENCE.
MD,MD-07,JOHNS HOPKINS UNIVERSITY,NAG512623 Modification 3,GSFC - Goddard Space Flight Center,"BALTIMORE, MD (District 07)",09/27/2005,12/31/2005,"Educational Institution,Nonprofit Organization,, Grant For Research",Educational - ,$0,$0,[None Indicated],N/A,N/A,IMPROVED SIGNAL PROCESSING STRATEGIES FOR EXTRACTING ICE THICKNESS FROM RADAR DEPTH SOUNDING MEASUREMENTS.
MD,MD-03,AVNET INC,NNL05AI07P Modification 1,LaRC - Langley Research Center,"Columbia, MD (District 03)",09/27/2005,11/14/2005,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,$0,$0,[None Indicated],N/A,N/A,"FPGS (CHIPS), ADAPTER BOARDS"
MD,MD-05,VERIZON WIRELESS,S60051G Modification 4,GSFC - Goddard Space Flight Center,"Greenbelt, MD (District 05)",09/27/2005,09/30/2006,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,$840,$840,517212,N/A,N/A,cellular phones and service
MD,MD-05,SGT INC,NNC05JE01D Modification 32,GRC - Glenn Research Center,"GREENBELT, MD (District 05)",09/27/2005,04/30/2008,"Black American Owned Business,Minority Owned,SBA Certified 8A Program Participant,Veteran Owned,, Cost Plus Award Fee","Veteran Owned Small Business,Small Disadvantaged Business,Small Business - ","$2,409",$0,561210,N/A,N/A,LOGISTICS
MD,MD-05,HEWLETT PACKARD COMPANY (3067),NNG05DG85D Modification 0 (Base Record),GSFC - Goddard Space Flight Center,"Greenbelt, MD (District 05)",09/27/2005,11/01/2005,"Small Business,, Firm Fixed Price",Small Business ONLY - ,"$2,791","$2,791",541519,N/A,N/A,NASA SEWP III Surcharge HP Compaq Tablet PC TC4200 Case Docking Station Keyboard and Mouse Travel Battery
MD,MD-04,GOVCONNECTION INCORPORATED,NNG05HT73P Modification 0 (Base Record),GSFC - Goddard Space Flight Center,"Derwood, MD (District 04)",09/27/2005,10/28/2005,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,"$4,253","$4,253",[None Indicated],N/A,N/A,OFFICE 2003 PROFESSIONAL UPGRADE QUOTE# 1469406.01
MD,MD-05,CYLOS INCORPORATED,NNG05AZ11B Modification 2,GSFC - Goddard Space Flight Center,"Greenbelt, MD (District 05)",09/27/2005,06/09/2010,"Hispanic American Owned Business,Minority Owned,SBA Certified 8A Program Participant,SBA Certified Small Disadvantaged Business,Small Business,Very Small Business,, Firm Fixed Price","Small Disadvantaged Business,8(A) Program,Small Business - ","$4,429",$0,237310,N/A,N/A,PAVING AND CONCRETE SERVICES
MD,MD-08,Z TECH CORPORATION,NNA04BB80T Modification 3,ARC - Ames Research Center,"ROCKVILLE, MD (District 08)",09/27/2005,12/31/2005,"Black American Owned Business,Minority Owned,SBA Certified 8A Program Participant,SBA Certified Small Disadvantaged Business,Self Certified Small Disadvantaged Business,Small Business,Small Disadvantaged Business,Veteran Owned,, Firm Fixed Price","Veteran Owned Small Business,Small Disadvantaged Business,Small Business - ","$4,508","$4,508",541511,N/A,N/A,DOCUMENT EDITING SERVICES
MD,MD-05,CUSTOM BUSINESS PRODUCTS,NNG05AL06P Modification 0 (Base Record),GSFC - Goddard Space Flight Center,"Pomfret, MD (District 05)",09/27/2005,07/15/2005,"Small Business,Veteran Owned,Women Owned,, Firm Fixed Price","Veteran Owned Small Business,Woman Owned Small Business,Small Business - ","$4,800","$4,800",[None Indicated],N/A,N/A,"ADDITIONAL TRAINING AND SUPPORT FOR EASYLOBBY & IDIMAGE DUE TO IT WALLOPS REFRESHING OPERATING SYSTEM SOFTWARE REQUIRING EASYLOBBY SOFTWARE AND HARDWARE DRIVERS TO BE REINSTALLED. TRAVEL WITH BILL BRANUN, JAMES ROBINSON, AND RHONDA MCCARTER. NO ACTIVE SOFTWARE SUPPORT PROGRAM IN PLACE WITH CUSTOMER. 2 DAYS AT $1,200/DAY (MARCH 10 &11, 2005) PRINTER PROBLEMS CALLED IN BY WALLOPS SECURITY. ALSO REQUIRED A THIRD INSTALL OF EASYLOBBY SOFTWARE AND DRIVERS AFTER NEW COMPUTER WAS INSTALLED BY IT. ADDITIONAL BADGE DESIGNS REQUESTED TO MATCH GODDARD. P310 PRINTER HAS THE WRONG RIBBON INSTALLED. REMOVED AND INSTALLED THE CORRECT RIBBON, CLEANED PRINTER AND SUGGESTED A BACK-UP PRINTER ARRANGEMENT. NO SUPPORT CONTRACT IN PLACE WITH CUSTOMER. 2 DAYS AT $1,200/DAY (JULY 14 &15, 2005)"
MD,MD-05,HEWLETT PACKARD COMPANY (3067),NNK05OM10D Modification 0 (Base Record),KSC - Kennedy Space Flight Center,"Greenbelt, MD (District 05)",09/27/2005,11/11/2005,"Small Business,, Firm Fixed Price",Small Business ONLY - ,"$7,647","$7,647",541519,N/A,N/A,sewp hardware/software
MD,MD-01,DR RICK KIRSCHNER,NNG05AJ52P Modification 0 (Base Record),GSFC - Goddard Space Flight Center,"Saint Michaels, MD (District 01)",09/27/2005,11/16/2005,"Small Business,, Firm Fixed Price",Small Business ONLY - ,"$12,000","$12,000",[None Indicated],N/A,N/A,"QUICK CHANGE ARTIST (TRAINING) FOR CODE 210 RETREAT TO BE HELD NOV. 14-16, 2005."
MD,MD-05,SGT INC,NNC05JE20D Modification 3,GRC - Glenn Research Center,"GREENBELT, MD (District 05)",09/27/2005,04/30/2008,"Black American Owned Business,Minority Owned,SBA Certified 8A Program Participant,Veteran Owned,, Cost Plus Award Fee","Veteran Owned Small Business,Small Disadvantaged Business,Small Business - ","$13,018","$13,018",561210,N/A,N/A,LOGISTICS
MD,MD-05,NORTHROP GRUMMAN COMPUTING SYS,NNG05DG87D Modification 0 (Base Record),GSFC - Goddard Space Flight Center,"Greenbelt, MD (District 05)",09/27/2005,11/02/2005,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,"$13,946","$13,946",561439,N/A,N/A,"1. SUMMIT 400 48PT GIG SWCH W/4 UNPOPULATED MGBIC AC, CLIN#16101 2. 3 YR EXTREMEWORKS NBD FOR SUMMIT 400 48T, PART#97004-400-48T 3. NASA SEWP SURCHARGE"
MD,MD-05,CONSTELLATION SOFTWARE ENGINEERING CORPORATION,NNG05AJ44P Modification 0 (Base Record),GSFC - Goddard Space Flight Center,"Huntingtown, MD (District 05)",09/27/2005,12/31/2005,"SBA Certified 8A Program Participant,Small Business,Small Disadvantaged Business,Women Owned,, Firm Fixed Price","Small Disadvantaged Business,Woman Owned Small Business,Small Business - ","$15,000","$15,000",[None Indicated],N/A,N/A,"TECHNICAL WRITING (PER ATTACHED STATEMENT OF WORK) - PERIOD OF PERFORMANCE: OCTOBER 1, 2005 THROUGH DECEMBER 31, 2005."
MD,MD-05,INFOTECH ASSOCIATES INCORPORATED,NNH05PT08P Modification 0 (Base Record),HQ - Headquarters Acquisition Division,"Beltsville, MD (District 05)",09/27/2005,10/14/2005,"Minority Owned,Other Minority Owned,Women Owned,, Firm Fixed Price","Small Disadvantaged Business,Woman Owned Small Business,Small Business - ","$15,408","$15,408",[None Indicated],N/A,N/A,500GB DESKSTART 7K500 STA HARD DRIVE #0A31619; SEAGATE 400GB HARD DRIVE #ST3400832A; LACIE HARD DRIVE #301030U; FLASH MEMORY TO PCMCIA #SDCF-03.
MD,MD-07,APPLIED TECHNOLOGY INSTITUTE,NNJ05JL39P Modification 0 (Base Record),JSC - Johnson Space Flight Center,"Clarksville, MD (District 07)",09/27/2005,12/30/2005,"Educational Institution,Small Business,, Firm Fixed Price",Educational - ,"$15,900","$15,900",[None Indicated],N/A,N/A,"Academic course ""Solar Arrays"" for JSC employees"
MD,MD-05,SGT INC,NNC05JE58D Modification 2,GRC - Glenn Research Center,"GREENBELT, MD (District 05)",09/27/2005,04/30/2008,"Black American Owned Business,Minority Owned,SBA Certified 8A Program Participant,Veteran Owned,, Cost Plus Award Fee","Veteran Owned Small Business,Small Disadvantaged Business,Small Business - ","$16,000","$8,000",561210,N/A,N/A,LOGISTICS
MD,MD-04,LUX CONSULTING GROUP,NNG05AZ20D Modification 0 (Base Record),GSFC - Goddard Space Flight Center,"Silver Spring, MD (District 04)",09/27/2005,10/06/2005,"Black American Owned Business,Minority Owned,SBA Certified 8A Program Participant,SBA Certified HUBZone,SBA Certified Small Disadvantaged Business,Self Certified Small Disadvantaged Business,Small Disadvantaged Business,, Firm Fixed Price","SBA Certified HUBZone,Small Disadvantaged Business,Small Business - ","$17,210","$17,210",611430,N/A,N/A,PROVIDE EDUCATION OUTREACH SERVICES
MD,MD-05,HEWLETT PACKARD COMPANY (3067),NNJ05JK88D Modification 0 (Base Record),JSC - Johnson Space Flight Center,"GREENBELT, MD (District 05)",09/27/2005,10/15/2005,"Small Business,, Firm Fixed Price",Small Business ONLY - ,"$20,014","$20,014",541519,N/A,N/A,SEWP ORDER- HP COMPUTER PRODUCTS
MD,MD-08,LEADER INSTRUMENTS CORPORATION,NNK05OU39D Modification 0 (Base Record),KSC - Kennedy Space Flight Center,"SILVER SPRING, MD (District 08)",09/27/2005,10/31/2005,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,"$20,790","$20,790",334290,N/A,N/A,SDI TEST MONITOR
MD,MD-05,UNIVERSITY OF MARYLAND (2033) 1170755,NGT530476 Modification 2,GSFC - Goddard Space Flight Center,"College Park, MD (District 05)",09/27/2005,08/31/2006,"Educational Institution,Nonprofit Organization,, Training Grant",Educational - ,"$24,000","$24,000",[None Indicated],N/A,N/A,RADAR MONITORING OF HYDROLIC VARIABILITY IN MARYLAND'S FORESTED COASTAL PLAIN WETLANDS (STUDENT:  MEGAN WEINER).
MD,MD-05,SGT INC,NNC05JE03D Modification 34,GRC - Glenn Research Center,"GREENBELT, MD (District 05)",09/27/2005,04/30/2008,"Black American Owned Business,Minority Owned,SBA Certified 8A Program Participant,Veteran Owned,, Cost Plus Award Fee","Veteran Owned Small Business,Small Disadvantaged Business,Small Business - ","$25,000",$0,561210,N/A,N/A,LOGISTICS
MD,MD-05,HERRING BAY GEOPHYSICS,NNG05EF92P Modification 0 (Base Record),GSFC - Goddard Space Flight Center,"Tracys Landing, MD (District 05)",09/27/2005,09/30/2006,"Small Business,Very Small Business,, Firm Fixed Price",Small Business ONLY - ,"$25,000","$25,000",[None Indicated],N/A,N/A,"SCIENTIFIC SUPPORT: Jim Frawley will be developing IDL and FORTRAN codes that facilitate analysis of slopes, roughness, volumes, and hazards from lunar, martian, and terrestrial impact craters. These codes will be used by GSFC scientists, including the Chief Scientist of Code 600, as part of research efforts designed to promote new business in exploration for the Center, as well as for research papers."
MD,MD-05,LINDSLEY TRANSPORTATION SERVICES INCORPORATED,NNG05AZ05C Modification 0 (Base Record),GSFC - Goddard Space Flight Center,"Greenbelt, MD (District 05)",09/27/2005,09/30/2010,"Black American Owned Business,Minority Owned,SBA Certified 8A Program Participant,SBA Certified Small Disadvantaged Business,Self Certified Small Disadvantaged Business,Small Business,Small Disadvantaged Business,Very Small Business,Veteran Owned,, Firm Fixed Price","Veteran Owned Small Business,Small Disadvantaged Business,8(A) Program,Small Business - ","$26,935","$1,541,480",562111,N/A,N/A,"TRASH, DEBRIS, AND RECYCLABLE REMOVAL SERVICES"
MD,MD-05,SGT INC,NNC05JE73D Modification 3,GRC - Glenn Research Center,"GREENBELT, MD (District 05)",09/27/2005,04/30/2008,"Black American Owned Business,Minority Owned,SBA Certified 8A Program Participant,Veteran Owned,, Cost Plus Award Fee","Veteran Owned Small Business,Small Disadvantaged Business,Small Business - ","$41,600","$41,600",561210,N/A,N/A,LOGISTICS
MD,MD-05,UNIVERSITY OF MARYLAND UNIVERSITY COLLEGE (2033),NNG05GR31A Modification 0 (Base Record),GSFC - Goddard Space Flight Center,"College Park, MD (District 05)",09/27/2005,09/30/2006,"Educational Institution,, Cooperative Agreement",Educational - ,"$45,000","$45,000",[None Indicated],N/A,N/A,"COLNE: PROCESSING, CHARACTERZATION & MODELING"
MD,MD-07,UNIVERSITIES SPACE RESEARCH,GSFC0200306DNAS503110 Modification 13,GSFC - Goddard Space Flight Center,"COLUMBIA, MD (District 07)",09/27/2005,07/10/2006,"Nonprofit Organization,, Cost Plus Fixed Fee",Non-Profit Institutions - ,"$50,000",$0,541330,N/A,N/A,OPERATION & MANAGEMENT OF THE NASA INSTITUTE FOR ADVANCED CONCEPTS
MD,MD-07,ROCKET SCIENCE INCORPORATED,NNG05EC68P Modification 2,GSFC - Goddard Space Flight Center,"West Friendship, MD (District 07)",09/27/2005,08/31/2006,"Small Business,, Firm Fixed Price",Small Business ONLY - ,"$50,000","$50,000",[None Indicated],N/A,N/A,ANALYSIS OF A MECHANICAL HOUSING OR THE MAGNETIC ANTENNA
MD,MD-03,JOHNS HOPKINS UNIVERSITY (5111),NNL06AK55P Modification 0 (Base Record),LaRC - Langley Research Center,"LAUREL, MD (District 03)",09/27/2005,09/26/2007,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,"$60,460","$60,460",334511,N/A,N/A,POWER AND AVIONICS SUPER PROBLEM RESOLUTION TEAM
MD,MD-05,UNIV MARYLAND COLLEGE PARK,NNG04GF94G Modification 1,GSFC - Goddard Space Flight Center,"College Park, MD (District 05)",09/27/2005,03/14/2007,"Educational Institution,Nonprofit Organization,, Grant For Research",Educational - ,"$64,233","$64,233",[None Indicated],N/A,N/A,A DEMONSTRATION OF USING LIDAR FOR TOPOGRAPHY & SURFACE CHANGE DETECTION IN CHALLENGING LAND CON
MD,MD-05,SCIENCE SYSTEMS APPLICATIONS ,GSFC0200012DNAS501070 Modification 67,GSFC - Goddard Space Flight Center,"Greenbelt, MD (District 05)",09/27/2005,12/31/2005,"Minority Owned,Small Business,Sub Continent Asian American Owned Business,Women Owned,, Cost Plus Award Fee","Small Disadvantaged Business,Woman Owned Small Business,Small Business - ","$97,875",$0,541710,N/A,N/A,
MD,MD-05,"GENESIS ENGINEERING SOLUTIONS,",GSFC0200211CS67140GGS23F0345K Modification 8,GSFC - Goddard Space Flight Center,"Lanham, MD (District 05)",09/27/2005,09/30/2006,"[No Vendor Indicators Found], Firm Fixed Price",Small Business ONLY - ,"$100,000","$829,044",541330,N/A,N/A,
MD,MD-08,FLEIG ALBERT,NNG05HY17C Modification 0 (Base Record),GSFC - Goddard Space Flight Center,"Bethesda, MD (District 08)",09/27/2005,09/26/2006,"Small Business,, Firm Fixed Price",Small Business ONLY - ,"$117,000","$117,000",541710,N/A,N/A,"Evaluation of the system necessary to produce, validate, store, and distribute OMPS CDRs for the NPP Mission."
MD,MD-05,UNIVERSITY OF MARYLAND UNIVERSITY COLLEGE (2033),NNG05GR32G Modification 0 (Base Record),GSFC - Goddard Space Flight Center,"College Park, MD (District 05)",09/27/2005,09/30/2008,"Educational Institution,, Grant For Research",Educational - ,"$152,000","$152,000",[None Indicated],N/A,N/A,NUMERICAL STUDIES OF TROPICAL CYCLONES DURING CAMEX4-5
MD,MD-05,CAPITOL COLLEGE,NNG05GN95G Modification 2,GSFC - Goddard Space Flight Center,"Laurel, MD (District 05)",09/27/2005,09/30/2006,"Educational Institution,Nonprofit Organization,, Grant For Research",Educational - ,"$260,000",$0,[None Indicated],N/A,N/A,CAPITOL COLLEGE SPACE OPERATIONS INSTITUTE.
MD,MD-05,A S R C AEROSPACE CORP,GSFC0200305DNAS503089 Modification 8,GSFC - Goddard Space Flight Center,"Greenbelt, MD (District 05)",09/27/2005,05/13/2007,"Minority Owned,Native American Owned Business,SBA Certified 8A Program Participant,Small Business,Tribal Government,, Cost Plus Incentive Fee",Government - ,"$300,000",$0,518210,N/A,N/A,PRECISION PROCESSING SYSTEM (PPS) SUPPORT
MD,MD-05,UNIVERSITY OF MARYLAND (2033) 1170755,NNG04GI61A Modification 6,GSFC - Goddard Space Flight Center,"College Park, MD (District 05)",09/27/2005,04/30/2007,"Educational Institution,Nonprofit Organization,, Cooperative Agreement",Educational - ,"$395,200",$0,[None Indicated],N/A,N/A,AN INTERDISCIPLINARY APPROCH TO EARTH'S SYSTEMS SCIENCES.
MD,MD-05,SGT INCORPORATED,NNG05CA99C Modification 10,GSFC - Goddard Space Flight Center,"Greenbelt, MD (District 05)",09/27/2005,02/04/2010,"Black American Owned Business,Minority Owned,SBA Certified 8A Program Participant,SBA Certified Small Disadvantaged Business,Small Business,Veteran Owned,, Cost Plus Award Fee","Veteran Owned Small Business,Small Disadvantaged Business,8(A) Program,Small Business - ","$8,002,459","$-3,791,300",541710,N/A,N/A,"systems, software, and it engineering services"
MD,MD-05,EDIN ASSOCIATES              ,GSFC0200205DNAS502050 Modification 1015,GSFC - Goddard Space Flight Center,"Greenbelt, MD (District 05)",09/28/2005,03/04/2004,"Small Business,Women Owned,, Firm Fixed Price","Woman Owned Small Business,Small Business - ","$-4,350","$-4,350",611430,N/A,N/A,
MD,MD-02,SEVERN GRAPHICS INC,S40883G Modification 12,GSFC - Goddard Space Flight Center,"Glen Burnie, MD (District 02)",09/28/2005,05/31/2003,"Small Business,, Firm Fixed Price",Small Business ONLY - ,"$-2,071","$-2,071",[None Indicated],N/A,N/A,GRAPHICS SERVICES
MD,,NORTHROP GRUMMAN TECHNICAL SERVICES INC,JSC00200209BT9207W Modification 3,JSC - Johnson Space Flight Center,"UNITED STATES, MD",09/28/2005,09/29/2005,"Corporate Entity Not Tax Exempt,, Firm Fixed Price",Other Than Small Business - ,$-776,$-776,334111,N/A,N/A,
MD,MD-05,ADVANCED COMPUTER CONCEPTS INCORPORATED (1892),GSFC0200008DNAS500126 Modification 64,GSFC - Goddard Space Flight Center,"Greenbelt, MD (District 05)",09/28/2005,10/21/2005,"Hispanic American Owned Business,Minority Owned,SBA Certified 8A Program Participant,SBA Certified Small Disadvantaged Business,Self Certified Small Disadvantaged Business,Small Business,Small Disadvantaged Business,, Cost Plus Incentive Fee","Small Disadvantaged Business,8(A) Program,Small Business - ",$0,$0,[None Indicated],N/A,N/A,CODE 680 SCIENCE & ENGINEERING SUPPORT
MD,MD-04,INTERNATIONAL MOBILE COMM INC,NNJ04JA57P Modification 2,JSC - Johnson Space Flight Center,"Silver Spring, MD (District 04)",09/28/2005,12/30/2005,"Small Business,, Firm Fixed Price",Small Business ONLY - ,$0,$0,[None Indicated],N/A,N/A,IRRIDIUM PHONE SERVICE
MD,MD-07,UNIV MARYLAND BALTIMORE COUNTY,NCC5339 Modification 39,GSFC - Goddard Space Flight Center,"Baltimore, MD (District 07)",09/28/2005,12/31/2005,"Educational Institution,Nonprofit Organization,, Cooperative Agreement",Educational - ,$0,$0,[None Indicated],N/A,N/A,JOINT CENTER FOR EARTH SYSTEM TECHNOLOGY NEW AWARD
MD,MD-02,POWER & COMBUSTION INC,NNG05AZ04P Modification 3,GSFC - Goddard Space Flight Center,"Rosedale, MD (District 02)",09/28/2005,10/16/2005,"[No Vendor Indicators Found], Firm Fixed Price",Small Business ONLY - NNG05077172Q,$0,$0,238220,N/A,N/A,INSTALLATION OF DRUM HEATERS
MD,MD-05,COMPUTER SCIENCES CORPORATION,NNA05BE04B Modification 5,ARC - Ames Research Center,"Lanham, MD (District 05)",09/28/2005,09/30/2006,"[No Vendor Indicators Found], Cost Plus Fixed Fee",Other Than Small Business - ,$0,$0,541511,N/A,N/A,ROGUE EVALUATION AND COORDINATION TOOL (REACT)DEVELOPMENT.
MD,MD-03,FAWCETT BOAT SUPPLIES INC,NNG05CJ30P Modification 1,GSFC - Goddard Space Flight Center,"Annapolis, MD (District 03)",09/28/2005,08/26/2005,"Small Business,, Firm Fixed Price",Small Business ONLY - ,$70,$70,[None Indicated],N/A,N/A,"WIRE SHEAVES, PART# HAR 303; SHIPPING"
MD,,LANIER WORLDWIDE INCORPORATED,GSFC0200109CS50250YNAS501125 Modification 39,GSFC - Goddard Space Flight Center,"UNITED STATES, MD",09/28/2005,09/30/2005,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,$372,$0,333315,N/A,N/A,GSFC Copier services
MD,MD-05,LOCKHEED MARTIN CORPORATION,NNA05CU73D Modification 0 (Base Record),ARC - Ames Research Center,"Lanham, MD (District 05)",09/28/2005,10/26/2005,"For Profit Organization,Manufacturer Of Goods,, Firm Fixed Price",Other Than Small Business - ,$835,$835,541512,N/A,N/A,D-904 JT-5176/4200133663
MD,MD-08,ORACLE CORPORATION,NNG05HR27D Modification 1,GSFC - Goddard Space Flight Center,"Bethesda, MD (District 08)",09/28/2005,10/27/2006,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,"$2,288","$2,288",443120,N/A,N/A,"Oracle Diagnostic Pack, Upgrade, Support"
MD,MD-08,CENTER FOR MANAGEMENT RESEARCH INCORPORATED,NNK05EF66P Modification 0 (Base Record),KSC - Kennedy Space Flight Center,"Cambridge, MD (District 08)",09/28/2005,12/06/2005,"Small Business,, Firm Fixed Price",Small Business ONLY - ,"$2,600","$2,600",923110,N/A,N/A,managing complex product development projects for tim bulk
MD,MD-03,ATLANTIC LIFT TRUCK INCORPORATED,NNG05AL08P Modification 0 (Base Record),GSFC - Goddard Space Flight Center,"Baltimore, MD (District 03)",09/28/2005,11/03/2005,"Small Business,, Firm Fixed Price",Small Business ONLY - ,"$2,850","$2,850",[None Indicated],N/A,N/A,"FORKLIFT SAFETY TRAINING FOR 30 PARTICIPANTS 3-SESSIONS (10 PARTICIPANTS PER SESSION) POP: NOVEMBER 1-3, 2005: ($95 PER PARTICIPANT X 30 PARTICIPANTS= $2,850.00)"
MD,MD-05,LOCKHEED MARTIN CORPORATION,NNA05CU72D Modification 0 (Base Record),ARC - Ames Research Center,"Lanham, MD (District 05)",09/28/2005,10/26/2005,"For Profit Organization,Manufacturer Of Goods,, Firm Fixed Price",Other Than Small Business - ,"$3,250","$3,250",541512,N/A,N/A,D-908 4200133566/JT-5173
MD,MD-05,NORTHROP GRUMMAN COMPUTING SYS,NNG05DG61D Modification 0 (Base Record),GSFC - Goddard Space Flight Center,"Greenbelt, MD (District 05)",09/28/2005,11/04/2005,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,"$4,499","$4,499",561439,N/A,N/A,1. APC Smart-UPS XL 3000VA RM 3U 120V 2. NASA SEWP SURCHARGE
MD,MD-04,WILLOUGHBY CONSULTING GROUP,NNH05TR30P Modification 1,HQ - Headquarters Acquisition Division,"Germantown, MD (District 04)",09/28/2005,10/31/2005,"Black American Owned Business,Minority Owned,Small Business,Women Owned,, Firm Fixed Price","Small Disadvantaged Business,Woman Owned Small Business,Small Business - ","$4,520","$4,520",[None Indicated],N/A,N/A,"AUTHORIZES FUNDING FOR WILLOUGHBY CONSULTING GROUP INC., TO PROVIDE ORGANIZATIONAL DEVELOPMENT SERVICES FOR THE INFRASTRUCTURE MANAGEMENT & HQ OPERATIONS PHASE 1"
MD,MD-04,NOVUSONIC CORPORATION,NNL05AJ23P Modification 0 (Base Record),LaRC - Langley Research Center,"Ashton, MD (District 04)",09/28/2005,11/16/2005,"Small Business,, Firm Fixed Price",Small Business ONLY - ,"$6,000","$6,000",[None Indicated],N/A,N/A,PACKAGING OF 300 HIGH FREQUENCY MICROPHONES
MD,MD-06,UNITED STATES TOWER SERVICES LIMITED,NNG05HP66P Modification 0 (Base Record),GSFC - Goddard Space Flight Center,"Frederick, MD (District 06)",09/28/2005,10/28/2005,"Small Business,Very Small Business,Veteran Owned,, Firm Fixed Price","Veteran Owned Small Business,Small Business - ","$6,970","$6,970",[None Indicated],N/A,N/A,INSTALLATION OF DASS 100FT RADIO TOWER
MD,MD-08,INTERNATIONAL BUSINESS MACHINES CORPORATION,NNJ05JL75P Modification 0 (Base Record),JSC - Johnson Space Flight Center,"UNITED STATES, MD (District 08)",09/28/2005,10/27/2005,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,"$7,690","$7,690",334111,N/A,N/A,"THINKPAD, STEREO SPEAKERS, WIRELESS LAN ANTENNA, FINGERPRINT READER, THINKLIGHT"
MD,MD-08,GOVCONNECTION INCORPORATED,NNG05HP64D Modification 0 (Base Record),GSFC - Goddard Space Flight Center,"Derwood, MD (District 08)",09/28/2005,10/28/2005,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,"$8,275","$8,275",443120,N/A,N/A,HP DESIGNJET 5500 PRINTER 128MB MEMORY KIT 
MD,MD-05,COOPERATIVE PERSONNEL SERVICES,NNH05TR25P Modification 2,HQ - Headquarters Acquisition Division,"Greenbelt, MD (District 05)",09/28/2005,05/25/2005,"State Government,, Firm Fixed Price",Government - ,"$9,313","$9,313",[None Indicated],N/A,N/A,training
MD,MD-08,INTERNATIONAL BUSINESS MACHINES COR,NNA05CY53D Modification 0 (Base Record),ARC - Ames Research Center,"Bethesda, MD (District 08)",09/28/2005,10/25/2005,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,"$11,740","$11,740",423430,N/A,N/A,TI-737 4200133437/JTX-5005
MD,MD-05,HEWLETT PACKARD COMPANY (3067),NNK05MD41D Modification 0 (Base Record),KSC - Kennedy Space Flight Center,"Greenbelt, MD (District 05)",09/28/2005,10/27/2005,"Small Business,, Firm Fixed Price",Small Business ONLY - ,"$12,304","$12,304",541519,N/A,N/A,Tower server
MD,MD-05,UNIV MARYLAND COLLEGE PARK,NNG04GQ13H Modification 1,GSFC - Goddard Space Flight Center,"College Park, MD (District 05)",09/28/2005,09/14/2007,"Educational Institution,Nonprofit Organization,, Grant For Research",Educational - ,"$24,000","$24,000",[None Indicated],N/A,N/A,DIAGNOSTICS OF NAO AND PNA EVENTS USING PV AND 03
MD,MD-05,UNIV MARYLAND COLLEGE PARK,NNG04GR15H Modification 1,GSFC - Goddard Space Flight Center,"College Park, MD (District 05)",09/28/2005,08/31/2007,"Educational Institution,Nonprofit Organization,, Grant For Research",Educational - ,"$24,000","$24,000",[None Indicated],N/A,N/A,IMPACTS OF CLIMATE & LAND USE CHANGE ON THE FREQU- ENCY OF CATASTROPHIC FIRES AND SIBERMAN TIGER
