Year,State,District,Contractor,Contract/Mod Number,NASA Center,Place of Performance,Award Date,Completion Date,Award Type,Contractor Type - Indicators,Obligations,Change in Award Value,NAICS Code,TAS Code,Solicitation ID,Solicitation POC,Description
2023,OH,OH-16,"Hx5,, Llc",80GRC021F0071 Modification P00007,GRC - Glenn Research Center,"CLEVELAND, OH (District 16)",11/01/2022,03/31/2023,"Delivery Order, Cost Plus Fixed Fee","Veteran Owned Small Business,Service Disabled Veteran Owned Small Business,Small Disadvantaged Business,Woman Owned Small Business,Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Hispanic American Owned Business, Limited Liability Corporation, Minority Owned, SBA Certified 8A Program Participant, Service Related Disabled Veteran Owned Business, Subchapter S Corporation, Women Owned, Women Owned Small Business","$18,814","$18,814",541715,,,,Eo14042 ..VIPER edu manufacture - mechanisms
2023,OH,OH-07,"Hx5,, Llc",80GRC021F0071 Modification P00008,GRC - Glenn Research Center,"CLEVELAND, OH (District 07)",07/11/2023,09/22/2023,"Delivery Order, Cost Plus Fixed Fee","Veteran Owned Small Business,Service Disabled Veteran Owned Small Business,Small Disadvantaged Business,Woman Owned Small Business,Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Hispanic American Owned Business, Limited Liability Corporation, Minority Owned, SBA Certified 8A Program Participant, Service Related Disabled Veteran Owned Business, Subchapter S Corporation, Women Owned, Women Owned Small Business","$18,326","$18,326",541715,,,,Eo14042 ..VIPER edu manufacture - mechanisms
2023,OH,OH-07,"Hx5,, Llc",80GRC021F0071 Modification P00009,GRC - Glenn Research Center,"CLEVELAND, OH (District 07)",09/12/2023,03/31/2023,"Delivery Order, Cost Plus Fixed Fee","Veteran Owned Small Business,Service Disabled Veteran Owned Small Business,Small Disadvantaged Business,Woman Owned Small Business,Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Hispanic American Owned Business, Limited Liability Corporation, Minority Owned, SBA Certified 8A Program Participant, Service Related Disabled Veteran Owned Business, Subchapter S Corporation, Women Owned, Women Owned Small Business","$-99,999",$0,541715,,,,Eo14042 ..VIPER edu manufacture - mechanisms
2023,OH,OH-07,"Hx5,, Llc",80GRC021F0071 Modification P00010,GRC - Glenn Research Center,"CLEVELAND, OH (District 07)",09/12/2023,03/31/2024,"Delivery Order, Cost Plus Fixed Fee","Veteran Owned Small Business,Service Disabled Veteran Owned Small Business,Small Disadvantaged Business,Woman Owned Small Business,Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Hispanic American Owned Business, Limited Liability Corporation, Minority Owned, SBA Certified 8A Program Participant, Service Related Disabled Veteran Owned Business, Subchapter S Corporation, Women Owned, Women Owned Small Business","$99,999",$0,541715,,,,Eo14042 ..VIPER edu manufacture - mechanisms
2023,OH,OH-07,"Hx5,, Llc",80GRC021F0071 Modification P00011,GRC - Glenn Research Center,"CLEVELAND, OH (District 07)",09/22/2023,03/31/2023,"Delivery Order, Cost Plus Fixed Fee","Veteran Owned Small Business,Service Disabled Veteran Owned Small Business,Small Disadvantaged Business,Woman Owned Small Business,Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Hispanic American Owned Business, Limited Liability Corporation, Minority Owned, SBA Certified 8A Program Participant, Service Related Disabled Veteran Owned Business, Subchapter S Corporation, Women Owned, Women Owned Small Business",$0,$0,541715,,,,Eo14042 ..VIPER edu manufacture - mechanisms
2023,PA,PA-11,"Advanced Cooling Technologies, Inc.",80NSSC21C0600 Modification P00004,NSSC - NASA Shared Services Center,"LANCASTER, PA (District 11)",11/03/2022,02/02/2023,"Definitive Contract, Cost Plus Fixed Fee","Small Business Innovative Research,Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods",$0,$0,541715,,,,Volatiles Investigating Polar Exploration Rover (VIPER) thermal management system flight components
2023,PA,PA-12,"Astrobotic Technology, Inc.",80JSC020F0220 Modification P00014,JSC - Johnson Space Flight Center,"PITTSBURGH, PA (District 12)",02/05/2023,04/30/2024,"Delivery Order, Firm Fixed Price","Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization",$0,"$2,431,767",481212,,80HQTR18R0011R,,Volatiles Investigating Polar Exploration Rover (VIPER) delivery
2023,PA,PA-11,"Advanced Cooling Technologies, Inc.",80NSSC21C0600 Modification P00005,NSSC - NASA Shared Services Center,"LANCASTER, PA (District 11)",02/16/2023,02/02/2023,"Definitive Contract, Cost Plus Fixed Fee","Small Business Innovative Research,Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods","$219,025","$219,025",541715,,,,Eo14042 Volatiles Investigating Polar Exploration Rover (VIPER) thermal management system flight components
2023,PA,PA-12,"Astrobotic Technology, Inc.",80NSSC22K0846 Modification P00001,NSSC - NASA Shared Services Center,"PITTSBURGH, PA (District 12)",04/27/2023,05/01/2024,"Grant, Grant For Research","Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization",$0,$0,[None Indicated],,,,Astrobotic s griffin lander will deliver NASA s VIPER to the south pole of the moon in 2023. griffin mission 1 (gm1) will use a lidar-based hazard detection (hd) sensor to detect rocks and craters down to 15 CM and 10-degree slopes to land safely.
2023,PA,PA-12,"Astrobotic Technology, Inc.",80JSC020F0220 Modification P00015,JSC - Johnson Space Flight Center,"PITTSBURGH, PA (District 12)",05/10/2023,04/30/2024,"Delivery Order, Firm Fixed Price","Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization","$20,916,800",$0,481212,,80HQTR18R0011R,,Volatiles Investigating Polar Exploration Rover (VIPER) delivery
2023,PA,PA-11,"Advanced Cooling Technologies, Inc.",80NSSC21C0600 Modification P00006,NSSC - NASA Shared Services Center,"LANCASTER, PA (District 11)",08/11/2023,11/09/2023,"Definitive Contract, Cost Plus Fixed Fee","Small Business Innovative Research,Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods","$237,650","$237,650",541715,,,,Volatiles Investigating Polar Exploration Rover (VIPER) thermal management system flight components
2023,PA,PA-12,"Astrobotic Technology, Inc.",80JSC020F0220 Modification P00016,JSC - Johnson Space Flight Center,"PITTSBURGH, PA (District 12)",08/29/2023,04/30/2025,"Delivery Order, Firm Fixed Price","Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization","$11,000,000",$0,481212,,80HQTR18R0011R,,Volatiles Investigating Polar Exploration Rover (VIPER) delivery
2023,PA,PA-12,"Astrobotic Technology, Inc.",80JSC020F0220 Modification P00017,JSC - Johnson Space Flight Center,"PITTSBURGH, PA (District 12)",09/05/2023,04/30/2025,"Delivery Order, Firm Fixed Price","Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization","$5,000,000",$0,481212,,80HQTR18R0011R,,Volatiles Investigating Polar Exploration Rover (VIPER) delivery
2023,PA,PA-11,"Advanced Cooling Technologies, Inc.",80NSSC21C0600 Modification P00007,NSSC - NASA Shared Services Center,"LANCASTER, PA (District 11)",09/08/2023,11/09/2023,"Definitive Contract, Cost Plus Fixed Fee","Small Business Innovative Research,Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods","$199,050","$199,050",541715,,,,Volatiles Investigating Polar Exploration Rover (VIPER) thermal management system flight components
2023,PA,PA-11,"Advanced Cooling Technologies, Inc.",80NSSC21C0600 Modification P00008,NSSC - NASA Shared Services Center,"LANCASTER, PA (District 11)",09/08/2023,11/09/2023,"Definitive Contract, Cost Plus Fixed Fee","Small Business Innovative Research,Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods","$1,715,275","$1,715,275",541715,,,,Volatiles Investigating Polar Exploration Rover (VIPER) thermal management system flight components
