Year,State,District,Contractor,Contract/Mod Number,NASA Center,Place of Performance,Award Date,Completion Date,Award Type,Contractor Type - Indicators,Obligations,Change in Award Value,NAICS Code,TAS Code,Solicitation ID,Solicitation POC,Description
2025,VA,VA-03,"Plus4Pi, Llc",80NSSC25PB164 Modification 0 (Base Record),NSSC - NASA Shared Services Center,"HAMPTON, VA (District 03)",05/30/2025,09/18/2025,"Purchase Order, Firm Fixed Price","Small Disadvantaged Business,Small Business - For Profit Organization, Limited Liability Corporation, Partnership Or Limited Liability Partnership, Self Certified Small Disadvantaged Business, Sub Continent Asian American Owned Business","$16,806","$16,806",611430,,SATPC0038563,,"Structured ideation to envision, strategize, and derisk a grand challenge, live/in-person instructor-LED training"
2024,AZ,AZ-07,University Of Arizona,80NSSC23K0158 Modification P00001,NSSC - NASA Shared Services Center,"TUCSON, AZ (District 07)",12/06/2023,10/20/2027,"Grant, Grant For Research","Educational - 1862 Land Grant College, Educational Institution, Hispanic Servicing Institution, State Controlled Institution of Higher Learning, State Government, US Government Entity","$148,272",$0,[None Indicated],,,,Envision vensar science team participation polarimetry and interdisciplinary science
2024,AZ,AZ-07,Planetary Science Institute,80NSSC22K1273 Modification P00001,NSSC - NASA Shared Services Center,"TUCSON, AZ (District 07)",01/24/2024,07/31/2027,"Grant, Grant For Research","Non-Profit Institutions - Corporate Entity Tax Exempt, Nonprofit Organization","$82,942",$0,[None Indicated],,,,Geophysical characterization of surface and NEAR-surface structure on venus with vensar
2024,CA,CA-28,California Institute Of Technology,80NM0019F0090 Modification P00018,NOJMO - NASA Office of JPL Management and Oversight,"PASADENA, CA (District 28)",11/01/2023,06/30/2024,"Delivery Order, Cost Plus Fixed Fee","Educational - Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College",$0,"$19,751,630",541715,,,,JPL contribution to envision 42-711260
2024,CA,CA-20,Sna Software Llc,80AFRC24FA007 Modification 0 (Base Record),AFRC - Armstrong Flight Research Center,"EDWARDS, CA (District 20)",12/07/2023,12/09/2024,"BPA Call, Firm Fixed Price","Veteran Owned Small Business,Small Business - For Profit Organization, Limited Liability Corporation, Manufacturer Of Goods, Partnership Or Limited Liability Partnership","$500,000","$898,728",513210,,,,"EPFD data analysis support with proteus, envision, and risky project."
2024,CA,CA-28,California Institute Of Technology,80NM0019F0090 Modification P00019,NOJMO - NASA Office of JPL Management and Oversight,"PASADENA, CA (District 28)",01/22/2024,06/30/2024,"Delivery Order, Cost Plus Fixed Fee","Educational - Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College","$3,856,000",$0,541715,,,,JPL contribution to envision 42-711260
2024,CA,CA-20,Sna Software Llc,80AFRC24FA007 Modification P00001,AFRC - Armstrong Flight Research Center,"EDWARDS, CA (District 20)",03/21/2024,12/09/2024,"BPA Call, Firm Fixed Price","Veteran Owned Small Business,Small Business - For Profit Organization, Limited Liability Corporation, Manufacturer Of Goods, Partnership Or Limited Liability Partnership","$398,728",$0,513210,,,,"EPFD data analysis support with proteus, envision, and risky project."
2024,CA,CA-28,California Institute Of Technology,80NM0019F0090 Modification P00020,NOJMO - NASA Office of JPL Management and Oversight,"PASADENA, CA (District 28)",04/08/2024,06/30/2024,"Delivery Order, Cost Plus Fixed Fee","Educational - Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College","$7,500,000",$0,541715,,,,JPL contribution to envision 42-711260
2024,CA,CA-28,California Institute Of Technology,80NM0019F0090 Modification P00021,NOJMO - NASA Office of JPL Management and Oversight,"PASADENA, CA (District 28)",04/26/2024,11/30/2025,"Delivery Order, Cost Plus Fixed Fee","Educational - Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College",$0,"$77,481,557",541715,,,,JPL contribution to envision 42-711260
2024,CA,CA-20,Sna Software Llc,80AFRC24FA007 Modification P00002,AFRC - Armstrong Flight Research Center,"EDWARDS, CA (District 20)",06/10/2024,12/08/2024,"BPA Call, Firm Fixed Price","Veteran Owned Small Business,Small Business - For Profit Organization, Limited Liability Corporation, Manufacturer Of Goods, Partnership Or Limited Liability Partnership","$13,100","$13,100",513210,,,,"EPFD data analysis support with proteus, envision, and risky project."
2024,CA,CA-28,California Institute Of Technology,80NM0019F0090 Modification P00022,NOJMO - NASA Office of JPL Management and Oversight,"PASADENA, CA (District 28)",06/11/2024,11/30/2025,"Delivery Order, Cost Plus Fixed Fee","Educational - Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College","$6,000,000",$0,541715,,,,JPL contribution to envision 42-711260
2024,CA,CA-28,California Institute Of Technology,80NM0019F0090 Modification P00023,NOJMO - NASA Office of JPL Management and Oversight,"PASADENA, CA (District 28)",07/08/2024,11/30/2025,"Delivery Order, Cost Plus Fixed Fee","Educational - Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College","$6,885,149",$0,541715,,,,JPL contribution to envision 42-711260
2024,MD,MD-03,Cornell Technical Services Llc,80LARC23F0049 Modification P00003,LaRC - Langley Research Center,"COLUMBIA, MD (District 03)",11/28/2023,01/31/2024,"Delivery Order, Cost Plus Fixed Fee","Small Business ONLY - For Profit Organization, Limited Liability Corporation, Partnership Or Limited Liability Partnership",$0,$0,541715,,,,Venus Synthetic Aperture Radar on envision (vensar) project Standing Review Board (SRB) support
2024,MD,MD-03,Cornell Technical Services Llc,80LARC23F0049 Modification P00004,LaRC - Langley Research Center,"COLUMBIA, MD (District 03)",01/05/2024,09/30/2024,"Delivery Order, Cost Plus Fixed Fee","Small Business ONLY - For Profit Organization, Limited Liability Corporation, Partnership Or Limited Liability Partnership","$4,810","$12,066",541715,,,,Venus Synthetic Aperture Radar on envision (vensar) project Standing Review Board (SRB) support
