Year,State,District,Contractor,Contract/Mod Number,NASA Center,Place of Performance,Award Date,Completion Date,Award Type,Contractor Type - Indicators,Obligations,Change in Award Value,NAICS Code,TAS Code,Solicitation ID,Solicitation POC,Description
2023,MA,MA-07,Trustees Of Boston University,80NSSC23K1507 Modification 0 (Base Record),NSSC - NASA Shared Services Center,"BOSTON, MA (District 07)",09/08/2023,09/30/2024,"Grant, Grant For Research","Educational - Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College","$75,000","$75,000",[None Indicated],,,,"We propose to monitor 4-band (bvri) optical linear polarization and flux of 55 gamma-ray agn 8-10 nights PER month at the 1.83m perkins telescope (flagstaff, az) operated BY boston university to build a database of polarization behavior during quiescent and flaring gamma-ray states. we will construct gamma-ray and optical light curves and polarization curves to search for correlations between gamma-ray and optical flux, polarization, and spectral index variations. the polarization will reveal magnetic field properties in optical emission regions at different gamma-ray activity states. new sources will be added to the sample based on fermi, vhe, and neutrino s. the data set will lead to important insights into particle acceleration mechanisms, locations of gamma-ray emission sites, and magnetic field structures in agn."
2023,MD,MD-05,"University Of Maryland, College Park",80NSSC21K2001 Modification P00001,NSSC - NASA Shared Services Center,"COLLEGE PARK, MD (District 05)",10/04/2022,11/29/2023,"Grant, Grant For Research","Educational - 1862 Land Grant College, Educational Institution, State Controlled Institution of Higher Learning, State Government, US Government Entity",$0,$0,[None Indicated],,,,Global self-consistent kinetic pic simulations: the fermi pulsar fundamental plane
2023,MD,MD-05,University Of Maryland,80NSSC19K1309 Modification P00004,NSSC - NASA Shared Services Center,"COLLEGE PARK, MD (District 05)",10/13/2022,07/17/2023,"Grant, Grant For Research","Educational - 1862 Land Grant College, Educational Institution, State Controlled Institution of Higher Learning, State Government, US Government Entity",$0,$0,[None Indicated],,,,Rapid follow-up of fermi lat grbs
2023,MD,MD-03,Universities Space Research Association,80NSSC21K1954 Modification P00001,NSSC - NASA Shared Services Center,"COLUMBIA, MD (District 03)",10/20/2022,09/30/2023,"Grant, Grant For Research","Non-Profit Institutions - Corporate Entity Tax Exempt, Nonprofit Organization",$0,$0,[None Indicated],,,,Eo14042 optimizing the fermi-gbm subthreshold targeted search for magnetars and coincidentgamma-ray events to frbs
2023,MD,MD-07,University Of Maryland Baltimore County,80NSSC23K0242 Modification 0 (Base Record),NSSC - NASA Shared Services Center,"BALTIMORE, MD (District 07)",12/16/2022,11/09/2023,"Grant, Grant For Research","Educational - Educational Institution, State Controlled Institution of Higher Learning, State Government, US Government Entity","$17,059","$17,059",[None Indicated],,,,"21-fermi21-0031, the fermi light curve repository"
2023,MD,MD-07,University Of Maryland Baltimore County,80NSSC21K2038 Modification P00001,NSSC - NASA Shared Services Center,"BALTIMORE, MD (District 07)",12/27/2022,11/30/2023,"Grant, Grant For Research","Educational - Educational Institution, State Controlled Institution of Higher Learning, State Government, US Government Entity","$118,000",$0,[None Indicated],,,,Fermi and the search for lost magnetar giant flares
2023,MD,MD-05,University Of Maryland,NNX17AK70G Modification 7,NSSC - NASA Shared Services Center,"COLLEGE PARK, MD (District 05)",01/05/2023,06/30/2022,"Grant, Grant For Research","Educational - 1862 Land Grant College, Educational Institution, State Controlled Institution of Higher Learning, State Government, US Government Entity","$-73,265","$-73,265",[None Indicated],80-0120,,,"Clusters of galaxies hold a unique position in hierarchical structure formation   they are both powerful cosmological probes and excellent astrophysical laboratories. accurate modeling of the cluster properties is crucial for reducing systematic uncertainties in cluster cosmology. however, theoretical modeling of the intracluster medium (icm) has long suffered from the ``cooling-flow problem    clusters with short central times or cool cores (ccs) are predicted to host massive inflows of gas that are not observed. feedback from active galactic nuclei (agn) is BY FAR the most promising heating mechanism to counteract radiative cooling. recent hydrodynamic simulations have made remarkable progress reproducing properties of the ccs. however, there remain two major questions that cannot be probed using purely hydrodynamic models: (1) what are the roles of cosmic rays (CRS)? (2) how is the existing picture altered when the icm is modeled AS weakly collisional plasma? we propose to move beyond limitations of pure hydrodynamics and progress toward a complete understanding of how agn jet-inflated bubbles interact with their surroundings and provide heat to the icm. our objectives include: (1) understand how crdominated bubbles heat the icm (2) understand bubble evolution and sound-wave dissipation in the icm with different assumptions of plasma properties, e.g., collisionality of the icm, with or without anisotropic transport processes (3) develop a sub-grid model of agn heating that CAN be adopted in cosmological simulations based on state-of-the-art isolated simulations. we will use a combination of analytical calculations and idealized simulations to advance our understanding of each individual physical process. we will then perform the FIRST three-dimensional (3d) magneto-hydrodynamic (mhd) simulations of self-regulated agn feedback with relevant CR and anisotropic transport processes in order to quantify the amount and distribution of heating from the agn. our proposed work will elucidate the poorly understood CR and anisotropic transport processes in the weakly collisional icm and shed light on the long-standing mystery of agn heating in cc clusters. our investigation, which incorporates plasma effects into fluid models and provides physical foundation for cosmological simulations, will serve AS an important bridge between physics on both micro and macro scales. this study will enable robust modeling of the radio-mode feedback of agn in cosmological simulations of cluster and galaxy formation. it will also directly impact observational studies of clusters including NASA missions such AS chandra, XMM-newton, astro-h/hitomi, fermi, hst, and planck."
2023,MD,MD-07,University Of Maryland Baltimore County,80NSSC23K0338 Modification 0 (Base Record),NSSC - NASA Shared Services Center,"BALTIMORE, MD (District 07)",01/26/2023,12/06/2023,"Grant, Grant For Research","Educational - Educational Institution, State Controlled Institution of Higher Learning, State Government, US Government Entity","$17,059","$17,059",[None Indicated],,,,"Nnh21zda001n, the fermi light curve repository"
2023,MD,MD-03,Universities Space Research Association,80NSSC20K0415 Modification P00002,NSSC - NASA Shared Services Center,"COLUMBIA, MD (District 03)",03/02/2023,12/05/2021,"Grant, Grant For Research","Non-Profit Institutions - Corporate Entity Tax Exempt, Nonprofit Organization","$-17,993","$-17,993",[None Indicated],,,,"The fermi gamma-ray burst monitor (gbm), with its broad energy range and instantaneous coverage of 2/3 of the sky, observes a wide variety of flaring or transient phenomena with fine time and energy resolution. while the gbm team delivers data for onboard transient triggers and continuous data, there are few official tools for working with gbm data. the gbm team provides spectroscopy software for triggered grbs, but there is also a need for tools to analyze and reduce continuous and non-triggered gbm data. we propose to develop and deliver a documented API consisting of a set of open source tools in python for the analysis and visualization of gbm data, an analog to the fermi gi-funded fermipy tools developed for the fermi lat."
2023,MD,MD-04,University Of Maryland,80NSSC18K0429 Modification P00006,NSSC - NASA Shared Services Center,"COLLEGE PARK, MD (District 04)",03/31/2023,01/31/2024,"Grant, Grant For Research","Educational - 1862 Land Grant College, Educational Institution, State Controlled Institution of Higher Learning, State Government, US Government Entity",$0,$0,[None Indicated],,,,"Short duration Gamma-Ray Bursts (grbs) are brief and intense flashes of gamma-ray radiation located at cosmological distances. NASA s swift mission provided the FIRST breakthrough observations connecting these high-energy transients to the coalescence of two compact objects, either two neutron stars (NSS) or a ns and a black hole (BH). short grbs are therefore PRIME candidate electromagnetic counterparts of gravitational wave sources detectable BY advanced LIGO. unfortunately, only a fraction of short grbs visible BY swift is promptly identified BY the on-board trigger system. a larger number of events fails to PASS the on-board trigger selection and GOES unnoticed. luckily, this subset of events is not lost. it is instead downlinked through a low-priority channel and then archived. the goal of this ADAP proposal is to harvest this rich population of gamma-ray transients buried in the data archive. we propose to 1) systematically mine this untapped resource of the swift archive in order to discover new short grbs 2) correlate the swift untriggered dataset with signals detected BY other facilities (e.g fermi, INTEGRAL), at other wavelengths (e.g. fast radio bursts) or with other messengers (e.g. gravitational WAVES) 3) develop and release the relevant tools and documentation to the community in order to facilitate the exploitation of this valuable dataset in future years. the proposed research will significantly EXPAND the current database of short grbs, and aid multi-messenger searches of transient phenomena. BY studying the behavior of matter in extreme physical conditions, the formation of new black holes, and gravity, this project directly addresses NASA strategic objective 1.6, a key science goal in the area of Cosmic Origins."
